Date,Close_AAPL,Volume_AAPL,Open_AAPL,High_AAPL,Low_AAPL,Return_AAPL,Close_MSFT,Volume_MSFT,Open_MSFT,High_MSFT,Low_MSFT,Return_MSFT,YoY,InfChange
2014-05-31,2.3366923829118318e+24,3.894414727498849e+151,2.2331138236934885e+24,2.5766023097679576e+24,2.0494425614604765e+24,-0.05434298440979979,1.0501661233266062e+29,2.657491148096439e+133,1.016408698085845e+29,1.1359740207527519e+29,8.893383425208156e+28,-0.04241235596960036,-0.8186244509694491,-0.044151684561797966
2014-06-30,9.407035446008064e+28,8.125767814586955e+174,9.454776010171551e+28,1.0915675359554756e+29,8.060532464422802e+28,-0.039777587681779525,1.4645929600482897e+34,1.3044595905218022e+155,1.4111258086879079e+34,1.605780165646263e+34,1.2186623332230168e+34,-0.025794124671602803,-0.8129759160596833,-0.006900032002558176
2014-07-31,5.224539404643568e+30,3.7151642691116704e+181,5.345839008439924e+30,6.208884578607419e+30,4.3867327736574567e+30,-0.027049521431544155,1.579543335485573e+36,4.633128028304112e+164,1.596937177668867e+36,1.8513308124109985e+36,1.331778101840339e+36,-0.023098460102660257,-0.8294709307031234,0.02028967195410636
2014-08-31,3.743070377452258e+29,9.040063917742892e+172,3.530290813918106e+29,4.105253732737651e+29,3.185771202514129e+29,-0.06968641114982588,5.861657341120267e+34,7.047991249984337e+154,5.653198457332127e+34,6.407299202506955e+34,5.017665429850546e+34,-0.04945664227101321,-0.8812170973478818,0.062384545050776286
2014-09-30,5.7843806812289175e+29,1.086899067218471e+177,5.852719303785106e+29,7.285011671312874e+29,4.743800871522141e+29,0.041532258064516325,1.5589708426272958e+35,3.181086801244522e+158,1.451484590816693e+35,1.7214520445598515e+35,1.2976984873818905e+35,-0.01764705882352935,-0.8845034703813356,0.0037293568671608046
2014-10-31,5.0376397640157015e+32,1.3891910367779276e+192,4.96806478372131e+32,6.0386926157173276e+32,4.1414967175045415e+32,-0.0932358318098725,1.9158492200504447e+38,5.254594053547246e+173,1.9006324890561006e+38,2.3747756770774807e+38,1.509772189387627e+38,-0.03246205733558172,-0.8654497875504387,-0.021541671083192382
2014-11-30,7.459696491283721e+27,1.5923484928026925e+156,7.018453089974547e+27,8.326424938618699e+27,6.316470958670447e+27,-0.04935696906499798,1.5165605539588763e+32,1.3948749677163343e+141,1.4855143363004325e+32,1.696281330212942e+32,1.2986122518900331e+32,-0.02426984779925967,-0.8663101062963955,0.0009940712428757603
2014-12-31,1.6034451380176653e+32,4.571109131462732e+181,1.698859516494184e+32,2.150089330316725e+32,1.3000815421453722e+32,0.05268935236004402,1.211223750255693e+37,1.8216214879613287e+163,1.2556905455349293e+37,1.5288625902920578e+37,1.0342545115072259e+37,0.039777587681778526,-0.8803965256251624,0.0162602504881173
2015-01-31,1.387168949802504e+29,7.519914524980817e+167,1.5209709527986247e+29,1.8338271210398223e+29,1.1022912533183371e+29,-0.07855697909642623,2.2002960673695995e+33,8.757551310650075e+151,2.3301117022999826e+33,2.802601453399826e+33,1.78735988638542e+33,0.13275193798449658,-0.8747728790383582,-0.006387629236508929
2015-02-28,4.8312264218166345e+28,8.640823449039976e+158,4.549426362558553e+28,5.3590646302472955e+28,3.92732004385118e+28,-0.08088007437248212,1.731642120880905e+31,9.359216796982146e+142,1.6713323039288793e+31,1.8835378075614195e+31,1.4497903107281978e+31,-0.05925250683682759,-0.87620228600487,0.0016340321022334514
2015-03-31,1.812679647182267e+33,3.7510750599869546e+182,1.9706897490159518e+33,2.3206727291548455e+33,1.53384775724424e+33,0.03895685769478474,9.189647496919963e+35,1.6502170807443398e+166,9.232153499500727e+35,1.1245659964690387e+36,7.952176837165999e+35,0.07760314341846808,-0.8698542777796306,-0.007244911736288384
2015-04-30,6.899988574520361e+31,9.285732612583253e+172,7.103129225700628e+31,8.20891286062238e+31,5.818262085362589e+31,-0.03660049627791584,3.8846045882519047e+34,9.987069083118913e+158,3.2454536773852823e+34,4.413259519146308e+34,2.94214389345919e+34,-0.16308704141403751,-0.846041724717969,-0.02737533592689223
2015-05-31,2.627017767308879e+30,2.3707356724540347e+165,2.6054206913613584e+30,3.0557823482122e+30,2.224787880603848e+30,-0.011952191235060194,5.239885068271884e+33,4.952530483690088e+149,5.366526256813057e+33,6.297107096153549e+33,4.5437332410352337e+33,0.03017150116451406,-0.8449826708558263,-0.0012517749789416888
2015-06-30,2.4713399663971787e+33,1.794369744459889e+180,2.5788796079981953e+33,2.8974414395058945e+33,2.2495054822572114e+33,0.030963665086888303,5.992289198679277e+36,1.4691772810718503e+164,6.402729139799778e+36,7.572994113269317e+36,5.245265695646229e+36,0.0626617167285406,-0.8274601770883291,-0.020737104288481967
2015-07-31,1.6236101251797472e+33,3.125461931350872e+181,1.6561596286609346e+33,1.8815645501380518e+33,1.3701461098137385e+33,0.06889564336372844,5.0677605793318306e+36,1.2649738962012975e+165,4.7730513076502925e+36,6.122594578007378e+36,4.064639528194329e+36,-0.05052339243751336,-0.8175260215515759,-0.012005599558530422
2015-08-31,6.501192498493961e+30,2.0212607876779305e+177,6.513969147049042e+30,9.516623872713194e+30,4.3955578677628515e+30,0.09951726698848895,1.0191005301364058e+35,8.32613540223342e+157,1.0363704390558085e+35,1.3527525007619707e+35,7.8147821136880785e+34,0.11932089909134436,-0.8031383420747215,-0.01759904773373233
2015-09-30,5.902796577567269e+30,2.06742045478033e+175,6.133653361506573e+30,7.612314929687676e+30,4.691864856538211e+30,-0.01715328467153321,4.2397610362738825e+34,1.6936332680724027e+157,4.058573992010237e+34,5.137499613126261e+34,3.4274978804883685e+34,-0.06254203093476818,-0.7662408460828677,-0.04594164424591862
2015-10-31,1.909190021462097e+32,2.3635398726948957e+182,1.7578532074427224e+32,2.203875232257116e+32,1.4412132762283677e+32,-0.0957095709570952,2.009089943782313e+37,7.510626934904554e+165,1.7972011228759612e+37,2.3705226468968897e+37,1.5041637070197625e+37,-0.16209616829451612,-0.7413688676915565,-0.03245973967383786
2015-11-30,4.961418079038858e+29,1.3261643459249443e+163,4.968289634828939e+29,5.944106470122745e+29,4.2749379901815186e+29,0.03271983640081766,6.146947586013077e+34,7.3565228091756e+149,5.904092252487088e+34,7.058786950712126e+34,5.156595313630623e+34,-0.03585657370517892,-0.7194028796066438,-0.02962895940493082
2015-12-31,1.3924539932394184e+32,1.6466491419078874e+180,1.5489986492691834e+32,1.7774193866649055e+32,1.154536448958138e+32,0.1138952164009106,3.3635578895921176e+38,3.4955184034798404e+165,3.3999759219144983e+38,4.142392334540265e+38,2.7120923955706095e+38,0.007664233576642587,-0.7034773246512657,-0.02213718544480381
2016-01-31,5.7059394039737046e+26,7.068749452578548e+159,6.002562343694232e+26,7.54820441744022e+26,4.3138041152622734e+26,0.09249274160099552,6.621808986928003e+32,4.95661991899954e+145,6.822393669950639e+32,8.397511364879046e+32,5.189280743477099e+32,0.001645037470297872,-0.6947916714051692,-0.012346742306729275
2016-02-29,8.641617308353921e+27,1.0926285863833721e+164,8.552758333372878e+27,1.0515726561820173e+28,7.007090593239886e+27,-0.04058893752487103,2.4022026284949067e+34,6.888864810032444e+151,2.5764328687548593e+34,3.0914985580717738e+34,1.8826325690832007e+34,0.04050969950551542,-0.6660497445270802,-0.041367690576889604
2016-03-31,3.242820047789051e+31,4.298546070000341e+178,2.9547425831542518e+31,3.683965642511552e+31,2.6221968586863044e+31,-0.08618181818181803,1.5080131928954912e+38,5.6308459370321785e+163,1.3765763663662072e+38,1.752637088047533e+38,1.1474802863544896e+38,-0.05380601043728617,-0.6705218418425262,0.006714359328553243
2016-04-30,1.8937518023421084e+30,4.144682117868126e+171,1.9131487556271146e+30,2.3015197964176063e+30,1.5982804138619833e+30,0.17471166168304197,3.5488114475219357e+36,6.472373520078544e+156,3.589333261587932e+36,4.1982941024783365e+36,2.9312240188612654e+36,0.09800434696700311,-0.6685842673265892,-0.0028896516042083986
2016-05-31,1.817449677099654e+29,4.203243362557118e+172,1.8131362778533033e+29,2.1187956240422222e+29,1.4916857305249008e+29,-0.04914703493095074,1.0701150175658687e+36,1.952031844437533e+155,1.0202724502857836e+36,1.2379581463099166e+36,8.83147096462957e+35,-0.042384105960265206,-0.6558622481506283,-0.019028295755195157
2016-06-30,6.498538080043769e+30,7.384910075315237e+178,6.446461927292415e+30,7.809203779884117e+30,5.626417000055448e+30,0.02711722987067211,5.434137315577172e+37,2.171147014415285e+165,5.164023270275919e+37,6.41600183570612e+37,4.517594641497159e+37,0.033033620015637366,-0.6566233850722454,0.0011605133909800003
2016-07-31,1.4996170304274857e+28,1.304106173309011e+162,1.467432651299164e+28,1.686376449525323e+28,1.3443968384199645e+28,-0.09581290079215421,6.568874683334318e+34,3.7418232904110176e+149,6.343819692818302e+34,7.379291734670499e+34,5.696117868736301e+34,-0.09579356663131822,-0.6543849218757277,-0.003409051897034332
2016-08-31,1.7961886966397882e+33,5.500338498258271e+184,1.7231558255597683e+33,1.980554389659152e+33,1.559810006190019e+33,-0.0063718140929538425,4.80081015555906e+40,6.041099353748414e+167,4.703708503080719e+40,5.253866498914172e+40,4.26358152061231e+40,-0.017537766973433122,-0.599893610355054,-0.08327103773185962
2016-09-30,4.127082564995058e+30,5.1556908571340544e+172,3.9900956769725924e+30,4.856728583853781e+30,3.4039463822642574e+30,-0.051546391752576914,1.1941207360588897e+37,1.1327044320649899e+155,1.1761598863749317e+37,1.3556266533429976e+37,1.0259267388228839e+37,0.002960640891675359,-0.6339007176757985,0.05668856399490063
2016-10-31,9.921682603330705e+30,6.242781923986887e+169,9.991629580923522e+30,1.1181671662768626e+31,8.666189037882404e+30,0.009329027628274256,1.764512973698108e+37,8.738188077876144e+155,1.7777656650023633e+37,2.0124166414058276e+37,1.5628457554443704e+37,-0.03979933110367906,-0.6794170027625086,0.07180349196258362
2016-11-30,3.660707071642444e+30,1.9758964432531148e+170,3.60973192802144e+30,4.3302356498516783e+30,2.9475270087153474e+30,0.018268176835952055,3.018922024162365e+37,1.1735768095235542e+156,3.0538496623793334e+37,3.541107290240072e+37,2.547264583256571e+37,0.010135135135135087,-0.6733635682702329,-0.008909748310187204
2016-12-31,7.765263375626686e+30,7.563728011727846e+168,7.302887858159842e+30,8.77034643846202e+30,6.734002148457967e+30,-0.05750688705234186,6.32403428953995e+37,3.4481340679993094e+154,6.291929117773353e+37,7.288558951680779e+37,5.465778222518889e+37,-0.054010866091403154,-0.6485785132755338,-0.036807834820003826
2017-01-31,6.2603465467244555e+29,5.95635814363494e+160,5.792147540805302e+29,6.584272703798815e+29,5.5086949461418115e+29,-0.09785647716682211,1.4080280823221322e+36,3.4612713168381605e+147,1.4049392415559837e+36,1.5634057506626627e+36,1.2274387899271466e+36,-0.015728216420258123,-0.623893383040188,-0.03806035773630212
2017-02-28,1.5839938165142233e+29,4.958189911172468e+152,1.4814301834494878e+29,1.6861096710279094e+29,1.4027418893812302e+29,-0.0789699570815453,2.880962698456467e+34,4.146131001012872e+139,2.8987353291046065e+34,3.121565294666623e+34,2.6143321727173584e+34,-0.02094240837696315,-0.6191285693293129,-0.007637224308513324
2017-03-31,6.878603323878158e+35,2.2624130127510524e+183,6.602348637249409e+35,7.542704757720636e+35,5.9499924312925766e+35,-0.027275257445031453,6.686894165850752e+41,1.2512476439025497e+168,6.485624364276939e+41,7.444095813693458e+41,5.8172918098330784e+41,-0.009305873379099605,-0.7038157315500422,0.13678445223819802
2017-04-30,5.413365442584648e+29,6.882022327893992e+149,5.515091606655367e+29,5.9361412839917664e+29,5.0327868210781506e+29,-0.019645293315143197,5.192103315379406e+34,2.3288211277548913e+139,5.291395154063611e+34,5.725977495103763e+34,4.684834040777123e+34,-0.05561158334533922,-0.778448754229293,0.10604057189071847
2017-05-31,1.0379944021870881e+35,1.4008950489316933e+177,9.987509286669487e+34,1.1665890525587732e+35,8.84691379705102e+34,-0.04308093994778028,3.804907692295005e+40,6.594795993870079e+161,3.699573898475567e+40,4.1709352746949927e+40,3.2742292942042435e+40,-0.009843081312411184,-0.8141237506559726,0.04582831719218272
2017-06-30,5.509578072418603e+34,2.2161752104584137e+177,5.823676994899416e+34,6.607938855809955e+34,4.594421455920566e+34,0.06744704570791482,6.252824106664249e+40,4.3139892808089106e+163,6.335248370567892e+40,7.281817971113348e+40,5.061336726570251e+40,0.028311574006161244,-0.8206337187142158,0.007996288098704563
2017-07-31,4.085453014043893e+31,1.9674953572885397e+158,3.976036952910718e+31,4.581063615193194e+31,3.490359557135936e+31,-0.04345507864569442,1.8381745256178327e+37,7.257067873725332e+146,1.7549388610188331e+37,2.0533957560936816e+37,1.571783008159769e+37,-0.06076054009368992,-0.8170423708576056,-0.004376310374179071
2017-08-31,1.0787179232819746e+37,7.7848092579728e+184,1.0683276956428894e+37,1.264550164526381e+37,9.076392769219656e+36,-0.08534503779565983,9.271759932088594e+42,1.8535240909030202e+167,8.985996324297597e+42,1.0432522137240065e+43,7.853030710845529e+42,-0.01839329185826366,-0.838115722523462,0.02579223846584222
2017-09-30,1.3362831205818002e+32,1.0330528165927068e+162,1.4241693952257315e+32,1.5595154943186792e+32,1.155774028344135e+32,0.06657997399219795,3.472867364257899e+37,1.320567842980453e+145,3.4924710422720237e+37,3.903615849419596e+37,3.0781159984975985e+37,-0.00898002948666432,-0.8320582018886107,-0.007227546831615195
2017-10-31,2.242424046810594e+35,3.2975328188013747e+174,2.1094766469580485e+35,2.4888041578005097e+35,1.921523461351648e+35,-0.07837967401725765,5.435925485108186e+41,6.004561542737657e+159,5.348284920722669e+41,6.072644055619098e+41,4.8446166318343935e+41,-0.10302957441692706,-0.8000276731720266,-0.038495538706163845
2017-11-30,3.40958843225897e+34,4.455813336706854e+168,3.468412808557719e+34,3.854147183934199e+34,2.8788266903473713e+34,-0.024321796071094526,3.0703211657068754e+40,1.079798152645319e+153,3.0160226510771677e+40,3.3648504953190588e+40,2.6723311533134973e+40,-0.012817469736530085,-0.8289196729228989,0.03611375046105403
2017-12-31,7.296480469746418e+32,1.608896955812966e+160,7.160122682977798e+32,8.173156597583196e+32,6.482227007430496e+32,-0.007197585326213174,4.614564179917613e+38,4.2302503163611505e+146,4.698762272156894e+38,5.374142866078791e+38,4.013033780198887e+38,-0.019662594531704047,-0.8224624532506342,-0.007789922091601009
2018-01-31,4.114814678558304e+34,4.585098883341505e+169,4.1215419919437526e+34,4.737000215189695e+34,3.5729413347747155e+34,0.026698450536352558,1.392535171612101e+41,6.109495552639569e+155,1.3576248574723353e+41,1.5904400213077473e+41,1.1841604798755658e+41,-0.08816040738383213,-0.8073671281731546,-0.018353816660952815
2018-02-28,1.0250966273442383e+31,1.1895015887279493e+157,9.857123210571522e+30,1.318091711111076e+31,8.012325247624349e+30,-0.04114285714285715,2.1965252172906735e+37,3.5622314649093458e+143,2.206110361373944e+37,2.928482244736165e+37,1.665809843765151e+37,0.015185783521809215,-0.8202652229473811,0.01597550150872662
2018-03-31,4.346194796780699e+34,3.1671241292385466e+170,4.63850140113095e+34,5.704180224996234e+34,3.6681508199301274e+34,0.04991600671946306,2.6493494685277943e+41,1.4089166549365381e+158,2.856162012666031e+41,3.557124065251132e+41,2.1093585683541878e+41,0.04891549932218697,-0.7296925295474903,-0.11041879000360955
2018-04-30,2.490018276318856e+34,6.598668356921188e+169,2.5053219075431825e+34,3.104485305894797e+34,2.0617393354529488e+34,-0.014427625354777152,2.8451549132106927e+41,1.5849608476638483e+157,3.046105370230555e+41,3.760160199526112e+41,2.194064059668616e+41,-0.06821052631578972,-0.6833827898660638,-0.06346473042576561
2018-05-31,7.261143328540598e+36,1.6804271116441313e+176,6.766675190587999e+36,8.084025172001477e+36,5.95574315408419e+36,-0.11101766190075701,6.368566279033752e+43,5.136087169297316e+161,5.881960974038362e+43,7.211498350369541e+43,5.072272813849156e+43,-0.05744617521579465,-0.6642076371604139,-0.02805916828752464
2018-06-30,2.159812153912292e+35,3.979330906892307e+167,2.1831229239610047e+35,2.4641282427449452e+35,1.892247282347992e+35,0.016239316239316626,1.3822072995033297e+42,1.42817824535772e+156,1.417071214125125e+42,1.621328462534677e+42,1.1941028938834532e+42,0.007799220077991942,-0.6609814418630763,-0.004857208976292493
2018-07-31,2.5974014952580343e+35,1.1605325149602384e+165,2.5662090085128803e+35,2.9662515446370758e+35,2.2565482156248116e+35,-0.07105994442238972,3.1345036808848713e+42,2.89104210066702e+155,3.094061811752374e+42,3.6794715653684395e+42,2.581775385027258e+42,-0.05899510726383139,-0.6732933609114308,0.018626724244559023
2018-08-31,8.001776724338054e+39,1.633018614540558e+185,7.165615861473836e+39,9.091969404118044e+39,6.429435556928854e+39,-0.11753371868978846,8.35850398635303e+46,4.421401002836452e+167,7.965222527835836e+46,9.31964454163182e+46,7.011619915122809e+46,-0.04860800286456002,-0.7053547214310866,0.04761870884372699
2018-09-30,1.9543086827809095e+33,2.2446392326815697e+154,1.996780051585994e+33,2.4005941336939048e+33,1.6516123224452098e+33,0.0047518479408663605,1.0578054497346244e+39,1.0216078654541987e+140,1.0295211937026052e+39,1.1910104146649179e+39,8.894671629799678e+38,-0.03373410604618987,-0.6940479934563759,-0.016029846588069274
2018-10-31,1.7515864558751551e+40,6.530391409156314e+186,1.8174992783892798e+40,2.4042449139726776e+40,1.2888745329251277e+40,0.02267818574513991,9.238420296663442e+46,1.0355816630485747e+174,1.0455926080695484e+47,1.3544402573845824e+47,6.770070768765526e+46,0.09148413897281027,-0.7117465628221388,0.025500497851198345
2018-11-30,2.7270700392043323e+35,8.890077149673357e+172,2.911397441776292e+35,3.6514732433683455e+35,2.0762887382923282e+35,0.2023371564596408,5.295838183986661e+42,6.860362550002126e+157,5.254410690609601e+42,6.649993719166049e+42,3.9982644631118887e+42,-0.05504505308234442,-0.6890194378156091,-0.03193148543832025
2018-12-31,6.963206662143899e+30,7.273734429068812e+156,7.760293453226508e+30,9.832988382241993e+30,5.29709781653102e+30,0.17046605876393173,2.6665083013142512e+38,5.87908638163077e+145,2.9794348368145562e+38,3.916301186353088e+38,1.9061072110527798e+38,0.10848496835443,-0.6965397974925923,0.010914582759558922
2019-01-31,3.4167851744821923e+33,3.2925502853283123e+171,3.172976078799074e+33,4.0913099048652584e+33,2.543843891257434e+33,-0.05164544799423476,2.846481620663551e+42,7.245278662540738e+157,2.74404398476884e+42,3.370701320592345e+42,2.206536946574671e+42,-0.01615100214049392,-0.7266728701839835,0.04326109261791555
2019-02-28,1.6311244076482032e+31,5.40813207788389e+151,1.5725476679069113e+31,1.847380653637589e+31,1.4326436645774883e+31,-0.04823959762231367,5.048057723023049e+38,1.9334685563987016e+140,4.6928906761260325e+38,5.530884846902219e+38,4.215168113307014e+38,-0.0866435617168756,-0.7263426355703585,-0.00045444742355860157
2019-03-31,1.186209939914566e+35,3.649622923235301e+169,1.1747622903315819e+35,1.4201908212352578e+35,9.601709759385326e+34,-0.0851286341769506,2.298491156515029e+43,7.495623217136155e+155,2.2477520018995493e+43,2.6400157123637405e+43,1.900416963898382e+43,-0.054528650646950005,-0.7333994037987434,0.009715481210659682
