Date,Close_AAPL,Volume_AAPL,Open_AAPL,High_AAPL,Low_AAPL,Return_AAPL,Close_MSFT,Volume_MSFT,Open_MSFT,High_MSFT,Low_MSFT,Return_MSFT,YoY,InfChange
2019-04-30,7.590906037476847e+35,2.0054606819275168e+167,7.094698279393215e+35,8.459492231923731e+35,6.243079158866076e+35,-0.09158274748242412,8.757536435676009e+43,9.786214552673826e+152,8.480119981036166e+43,9.43328867449335e+43,7.561803184109515e+43,-0.06928370347200508,-0.7200908374294036,-0.018146410128514145
2019-05-31,1.354888935751557e+37,2.832569911953031e+178,1.3062821926805404e+37,1.7131319296362978e+37,1.0737605031232856e+37,0.21463189476113587,2.0373397034857656e+46,2.759880370748236e+162,1.9826032027192683e+46,2.440079298670301e+46,1.6847651350632036e+46,0.06708945260347154,-0.7319295068739806,0.016440522263606372
2019-06-30,6.936962688791087e+33,8.169104949068047e+159,6.711838160663696e+33,8.343581892881619e+33,5.784893432170166e+33,-0.14010716411986512,2.9616309664167094e+42,5.890940259023318e+147,2.9818703388025934e+42,3.4946376471082374e+42,2.4870605574466154e+42,-0.11674528301886788,-0.7201562157106163,-0.016085280143503522
2019-07-31,6.41324710926885e+37,6.355155877237921e+173,6.293021465800276e+37,7.497344234057742e+37,5.586378209339843e+37,-0.03300710036461374,1.421217390292017e+47,1.1950843238914382e+161,1.467953090533658e+47,1.6443379476777645e+47,1.217394158672004e+47,-0.01723888164566112,-0.6892033142315195,-0.04298081555618305
2019-08-31,6.216954712644816e+37,3.5984544217898983e+177,6.41411897497192e+37,8.193867531156135e+37,4.97521543221338e+37,0.013221854948473721,1.079300254521354e+47,9.917798587662336e+162,1.101794589060481e+47,1.314749291751168e+47,8.508094118309956e+46,0.014848573948837984,-0.6318208711047226,-0.08325909342264237
2019-09-30,7.654127148680176e+34,2.1718421103480148e+160,7.47390081006983e+34,8.737105468439304e+34,6.356164282769898e+34,-0.08406055209260899,7.363269001790893e+42,1.990773192996085e+147,7.623080322100547e+42,8.462108108761724e+42,6.25924315653276e+42,-0.007514408696286279,-0.6345935045761478,0.004388322067577999
2019-10-31,7.264870100377526e+40,2.855453707913415e+184,7.022339638998609e+40,8.545118488473356e+40,5.798343700218104e+40,-0.12210756722951832,2.3740919526869086e+49,4.4833160238637534e+169,2.4923839855572174e+49,2.8726914459053937e+49,2.033829884587567e+49,-0.046270526022822334,-0.5882856222322556,-0.07297251234051294
2019-11-30,2.9697863605484543e+36,6.339984068295312e+158,2.7887468789598715e+36,3.186330770232205e+36,2.5003380921990027e+36,-0.03149606299212615,2.935761460821101e+43,4.311738055391192e+145,2.8416104384761974e+43,3.1215517588916124e+43,2.586331867419731e+43,-0.038983617519224856,-0.579212528376473,-0.015422940002093988
2019-12-31,5.736017394783046e+38,4.4349341406195114e+168,5.272855518178198e+38,6.3479778995443735e+38,4.700041928972257e+38,-0.12052204021840462,1.0129358648822082e+46,2.8737033427001098e+153,9.857365368269499e+45,1.0971492525399426e+46,8.819432260291826e+45,-0.06892043332088127,-0.5864234556202171,0.012449536034650821
2020-01-31,6.998214727950035e+39,7.545169408703446e+170,6.64592940337828e+39,8.204764947400327e+39,5.689353816063901e+39,-0.026953479331346286,3.6701053125603153e+46,4.383560469903833e+155,3.6514141589264733e+46,4.1551677569860406e+46,3.1055530482855516e+46,-0.07890813166647515,-0.5723541237967671,-0.023991761735672634
2020-02-29,1.0554526721162738e+36,8.145175025848303e+154,9.924481274423499e+35,1.352307585369726e+36,7.947570846742408e+35,0.03306559571619827,6.719019490866638e+42,1.0418160834606275e+145,6.575537439771686e+42,8.9209038226576e+42,4.918631089092258e+42,0.009201921407488989,-0.5687817207830083,-0.00624159565770388
2020-03-31,1.2160378195340128e+40,5.671867181116209e+185,1.098574825447253e+40,2.2255444957751847e+40,6.459566694551766e+39,0.24024572472189898,1.183151858138256e+48,7.566468345312138e+172,1.0994363453028055e+48,2.43960917646118e+48,5.7691405757252906e+47,0.13595424363947073,-0.6406785138065091,0.12640489382205322
2020-04-30,4.1182218412018e+38,6.917213347388707e+171,3.94934397138141e+38,5.343858723066252e+38,2.9582033808688364e+38,-0.16659748166597488,6.78772906141987e+46,7.606182652453458e+160,6.918209147509556e+46,9.024683149890414e+46,4.861906969400233e+46,-0.12865899066277098,-0.7993805767750246,0.24770935742109979
2020-05-31,7.827633872316263e+37,4.9287092067003495e+162,7.277535834616729e+37,9.630630492609155e+37,6.196596977156006e+37,-0.10178970917225938,1.8381057308951645e+45,3.9029819913626546e+150,1.8213545695514856e+45,2.2991309649150203e+45,1.462028049820537e+45,-0.04517858119564666,-0.8607406939655973,0.07675957982131676
2020-06-30,5.138565044840239e+42,1.631746012819903e+179,4.732247977412941e+42,6.397400918955301e+42,3.70356794788588e+42,-0.11611556629682518,2.0499200505808113e+50,4.148768294160128e+165,1.8836159855129565e+50,2.559013226498401e+50,1.4832588733641642e+50,-0.10683927699071805,-0.8683914387374988,0.008888559383259942
2020-07-31,4.583107405658131e+43,2.3398913084763443e+178,4.442524609586696e+43,5.785860880603013e+43,3.4168571573848835e+43,-0.16440242335230415,9.986141866663508e+50,4.2505855918560954e+165,1.001446435938135e+51,1.2675863621784009e+51,7.392670802172476e+50,-0.05467811951602519,-0.7615057497725438,-0.12308468761547164
2020-08-31,3.3062143605710137e+43,3.7168767588615195e+173,3.1096320840440855e+43,4.1347014931932516e+43,2.423294421177064e+43,-0.188105529885229,9.823721799632228e+48,1.830437665165658e+157,9.284105747087498e+48,1.1840577519879583e+49,7.630729746896582e+48,-0.04721256655079886,-0.7868153168869714,0.0332362127560919
2020-09-30,2.2311634132996243e+43,1.9314183252945937e+173,2.6174513948176973e+43,3.734598883647822e+43,1.404148178897964e+43,0.14889973456631522,5.6487443710652865e+48,2.900859537837443e+158,6.05959611612267e+48,8.128622895633566e+48,4.1286727010141425e+48,0.06970723900969533,-0.873317469346364,0.10993958887536359
2020-10-31,3.387025692112947e+45,1.3626906346795724e+178,3.572716365720123e+45,4.7926203140662495e+45,2.5568541901020618e+45,0.0737335662406915,1.822147715981021e+51,5.903770893016827e+163,1.8536195739062337e+51,2.3598937778092333e+51,1.4506873033099813e+51,0.05006672268076895,-0.9598619691015421,0.0990985555572963
2020-11-30,2.642243911478446e+41,1.3291810386677392e+160,2.6074361851817066e+41,3.332772430570918e+41,2.0738423937242412e+41,-0.11367340286831851,4.4889995798190244e+46,6.457830487718145e+148,4.51731488314437e+46,5.560574000669682e+46,3.626541574499066e+46,-0.06419684565931283,-0.9783317050116084,0.019242074907243722
2020-12-31,2.365820686048763e+46,1.303359697172945e+176,2.302273065606265e+46,2.954957725828743e+46,1.8042759287909028e+46,-0.051696159493083815,3.064047606074239e+51,8.566458003656577e+162,2.956237314609645e+51,3.583030910722812e+51,2.515403427432063e+51,-0.006798658643024202,-1.0143309925718025,0.03679660730178114
2021-01-31,2.575924919598012e+40,1.4916855329884248e+153,2.596831921129587e+40,3.4273943665151195e+40,1.9255805519860955e+40,-0.035261666915163414,4.091869454240217e+44,5.146272879973361e+142,4.073966611657824e+44,5.087183190923988e+44,3.3195106397449234e+44,-0.09163363238055489,-1.088662383635459,0.07328119874873562
2021-02-28,2.0782186514008713e+40,2.3421010277656963e+151,2.232983317089625e+40,2.5971955043763673e+40,1.644404327911088e+40,0.049690899131387356,1.815566392170176e+45,3.487183179467218e+140,1.751852841761371e+45,2.1099790404339e+45,1.474272519205048e+45,0.011437494724403141,-1.086970720609083,-0.0015538913181943892
2021-03-31,1.1363850164611767e+48,1.4503819642743832e+185,1.1841186685031235e+48,1.5313077677100558e+48,8.629846735224914e+47,0.03894308943089442,3.309143930017026e+54,1.752641332909848e+172,3.3604836567154504e+54,4.274518643949727e+54,2.6738763316487166e+54,-0.022323086445224183,-1.017416030216522,-0.06398947926912524
2021-04-30,3.847887812379833e+44,7.54735723266152e+166,3.756309332528595e+44,4.5710076349924915e+44,3.103760293640906e+44,-0.07197827071072904,3.90731609643968e+50,6.979665007119083e+155,3.62826982672778e+50,4.3848325630718524e+50,3.2173945492841436e+50,-0.037759072500595514,-0.7882105488428494,-0.22528196388344124
2021-05-31,1.3436324598530297e+42,2.6607366404898663e+158,1.3961849978591773e+42,1.6636605395685824e+42,1.1554305357069248e+42,0.06646282587705188,7.979967312744617e+47,4.790367816670677e+147,8.167824425956401e+47,9.436579066043418e+47,6.976182020982439e+47,0.018027485852869507,-0.6569220449477848,-0.16656527128164633
2021-06-30,3.737556285499166e+46,6.853585314472299e+172,3.4583545308958284e+46,4.201330343273824e+46,3.0560103531099283e+46,-0.0946310191593216,1.3372372777317373e+53,7.208980694712178e+161,1.261152096446739e+53,1.498581790555147e+53,1.1145486389093732e+53,-0.08910162002945532,-0.6586605128800289,0.0026463839136077194
2021-07-31,2.8730273069364726e+45,8.443070019878246e+166,2.6426000969876713e+45,3.366288191953074e+45,2.2781910969683713e+45,-0.056693238042880845,2.9531487608455725e+51,1.4453925255817608e+155,2.8469046803317064e+51,3.3052639183011686e+51,2.4480231776976115e+51,-0.04641527982585458,-0.7457874736860103,0.13227901035848344
2021-08-31,6.615795089468498e+47,6.601449401078272e+171,6.307231363282488e+47,7.720536551709987e+47,5.451209445268219e+47,-0.04583306012720445,2.2071408065330925e+54,2.0693475183811938e+160,2.092937302372171e+54,2.4597337256872478e+54,1.8395362415413395e+54,-0.05635622701520748,-0.7425103873402288,-0.004394128972942779
2021-09-30,4.4820699066205197e+45,1.7935518987072102e+166,4.93970339472231e+45,5.676956892113791e+45,3.84588831351572e+45,0.06912022432527154,8.966192384946056e+51,3.01972235914031e+154,9.68607117962526e+51,1.0780937336001288e+52,7.914229855414591e+51,0.04403320650293985,-0.639152153820699,-0.1392010607282852
2021-10-31,3.044928117759362e+45,1.1971610110362196e+165,2.7990671732589738e+45,3.443330029015024e+45,2.413419269240319e+45,-0.04236036519871045,1.410209080191732e+52,6.243123184053643e+154,1.2558721588079577e+52,1.5737602759838228e+52,1.1112872673903897e+52,-0.12226371557822469,-0.49170109870086076,-0.23069789288577225
2021-11-30,1.0154328952370519e+46,2.7791167879573946e+165,9.319713607157627e+45,1.20197628225209e+46,8.115439436052962e+45,-0.09595193299751203,1.191741899545576e+53,7.583329146466775e+154,1.203926279855036e+53,1.3986457613605878e+53,1.0162676771532613e+53,-0.002150993698497583,-0.4260330728328876,-0.13355273364545406
2021-12-31,2.0783342165068038e+49,3.370739475852002e+176,1.9732157959812922e+49,2.698976012533237e+49,1.550073891599655e+49,-0.09472007032580576,3.273512635588184e+55,2.957190047573347e+163,3.2720699544898135e+55,4.046373945421812e+55,2.5258134427970964e+55,-0.013950709484689905,-0.32496642236336093,-0.2372272410625038
2022-01-31,4.429803006265971e+44,1.7144136503080445e+160,4.616419095879107e+44,5.9990480309451816e+44,3.4036853849805024e+44,0.042380161502777014,6.523916494666973e+49,1.1117940357164809e+153,7.446240428019734e+49,9.418572882801624e+49,4.885013467202923e+49,0.08417541132271045,-0.13587460265619342,-0.5818811012287746
2022-02-28,2.6044954445204903e+42,3.942929624495264e+150,2.540120484432831e+42,3.1664003194998516e+42,2.01652110411644e+42,0.0699142156862742,1.1343712814116791e+47,3.9868594139663e+143,1.1208660119597183e+47,1.447188395969955e+47,8.633209914057564e+46,0.04682149516867273,-0.01893440268225319,-0.8606479628119809
2022-03-31,1.1756762463417282e+51,2.3548994106203047e+183,1.0981384795645772e+51,1.5232415019890994e+51,8.442923884603478e+50,-0.06373702025127626,7.2062020759068215e+56,2.680260759798455e+172,7.111504412177177e+56,9.390772343532545e+56,5.05845202718074e+56,-0.04676491500226221,0.07543320276802337,-4.983923022759271
2022-04-30,3.1019615359040354e+44,2.3269887861239103e+158,3.3605010701145077e+44,4.2846571238592755e+44,2.5213086542655935e+44,0.10350721701696575,1.7164538043924512e+49,3.7492688197495573e+149,1.9430617055594995e+49,2.444447996213849e+49,1.3838456282091148e+49,0.08770696382746856,0.13843074872896619,0.8351434600314742
2022-05-31,4.4798453121562455e+45,1.0936372000410515e+169,4.404791693483468e+45,6.373561668134403e+45,2.8972044445966765e+45,0.0622016004303676,9.44013291998567e+50,2.1695122373750508e+158,9.48492818803897e+50,1.278705706430405e+51,6.529621186140445e+50,0.04423316937082489,0.23019771016350754,0.6629087993608418
2022-06-30,1.2938792675152409e+45,1.2991464196838777e+166,1.3224708034003916e+45,1.7723607620989965e+45,1.0051647289740911e+45,0.07039516303174254,5.312203660784489e+50,4.2272864512219575e+156,5.1823204525374436e+50,7.044831103143466e+50,4.065750149881817e+50,0.04946451960859921,0.3956329931619068,0.7186660670120999
2022-07-31,3.583092057687032e+43,1.2601279563049119e+157,3.028624324874506e+43,4.140654656101881e+43,2.5506928623149587e+43,-0.13980558479351113,2.5271312820303985e+48,1.900948281154481e+148,2.3629103709924642e+48,3.0830552349661935e+48,1.7953241568596578e+48,-0.06629257940361866,0.46784627650127764,0.1825259384012461
2022-08-31,1.4828073611402872e+51,4.766928634458995e+179,1.4996345413600185e+51,1.8749988194229738e+51,1.2318560774425092e+51,0.02247404406178788,2.161764076035834e+56,1.5197832602666246e+168,2.245784662791673e+56,2.6927331656137603e+56,1.8023672889681496e+56,0.06762672811059844,0.6017907730706039,0.2863002300050592
2022-09-30,8.567970461205578e+45,4.864975291243316e+167,8.926532052184481e+45,1.1735794882892082e+46,6.421378676784299e+45,0.10888030888030875,2.006674033389051e+50,1.067235517109052e+156,2.1508911161605157e+50,2.6827509631631724e+50,1.616583406662591e+50,0.08166486666112793,0.7491537903913092,0.24487417207943185
2022-10-31,2.8017298916735136e+45,4.930099615548327e+166,2.461589885179884e+45,3.6241516852340644e+45,1.9429258419450942e+45,-0.054430799867242086,8.029495018444702e+49,1.1336489919257574e+157,7.34898329559544e+49,1.0806439108205495e+50,5.767004599179798e+49,0.055090502695358756,0.7361260534571784,-0.0173899366207918
2022-11-30,3.151899918437647e+45,6.694918732991207e+165,3.254236690850263e+45,4.3090697570259084e+45,2.2498538811982842e+45,0.015777762794147332,8.118698278809765e+49,1.9810101442884897e+156,7.917578238651977e+49,1.0469706688785931e+50,6.012323345811826e+49,-0.10412658526051277,0.7768377778097763,0.05530537081441045
2022-12-31,9.643949149938644e+44,5.343389668785638e+165,1.095736675851628e+45,1.3577120890356155e+45,7.558192492126183e+44,0.18581594307187954,1.6988813075211842e+50,5.370565634930321e+155,1.7224726750899814e+50,2.1675468994173824e+50,1.3098972404707894e+50,0.06306870356457162,0.8197883368263986,0.05528896797181715
2023-01-31,5.135978551954909e+42,1.0978056761768487e+157,4.6884734568344317e+42,6.40760954278171e+42,3.804237641612249e+42,-0.1399986247679298,3.4473300832511672e+47,1.310548560927806e+150,3.2350014532920914e+47,4.2146215150028675e+47,2.620050898959268e+47,-0.052106824925815864,0.800987251900187,-0.022934072225271218
2023-02-28,2.8305126455655086e+41,3.1742722143689774e+148,2.5803116136066693e+41,3.3386312239965184e+41,2.212974269932031e+41,0.0008258206592799411,8.002311135365727e+45,2.3506862730135035e+142,8.18989395173658e+45,1.0072902818707768e+46,6.58358956795936e+45,0.02631258374954326,0.8148972241631813,0.017366034515525097
2023-03-31,2.7190008585790474e+50,4.428409599203072e+179,2.5234982850575714e+50,3.342967716265132e+50,2.105632763955673e+50,-0.1255340915929467,6.70033929120765e+55,1.836472176965054e+172,6.202205170314225e+55,8.4073866004784e+55,4.960535802620043e+55,-0.14260348849354176,0.7651005189945801,-0.0611079577792617
2023-04-30,1.5258710967880213e+42,2.3979604144378684e+146,1.423950648191952e+42,1.687788735668308e+42,1.2856304422487892e+42,-0.02016628338935067,5.92681555909803e+46,2.0518433031804274e+141,5.639798059248074e+46,6.871485093494163e+46,4.767036683688971e+46,-0.05998821835318713,0.7180274135864949,-0.06152538684713482
2023-05-31,1.8624926118422748e+49,2.665437836366594e+170,1.8367249211623994e+49,2.149004665582251e+49,1.6033648718266938e+49,-0.05830418124271208,9.439582252483736e+54,2.039169483072144e+163,9.210886687472671e+54,1.1100708783863335e+55,7.815423789352578e+54,-0.08124361055986495,0.6106848195880656,-0.1494965122045422
2023-06-30,4.193039042848697e+47,1.9487595498067296e+163,3.917903155696704e+47,4.781036529918737e+47,3.4676361179719996e+47,-0.06427309570819939,1.1032556568359522e+53,2.9541569186134153e+155,1.0595954481406026e+53,1.3363129711369325e+53,8.954540939864743e+52,-0.016006390721618913,0.4663433189684017,-0.23636006003396115
2023-07-31,5.35891007452053e+45,5.4875353714515154e+153,5.412179463678466e+45,6.262729750852755e+45,4.735611570276498e+45,-0.01610347119267941,4.966992857334647e+50,4.771807508229641e+149,5.0834813713873685e+50,6.35464892708416e+50,3.950442953317197e+50,0.004905750133793685,0.3991325885443155,-0.14412285475165187
2023-08-31,9.577322984421055e+51,1.316086400823833e+178,9.979553865429021e+51,1.1843816265621502e+52,8.004057740357445e+51,0.03246067771561356,6.12887708286353e+57,1.5963937559716062e+168,6.487460432856819e+57,7.770021657905404e+57,5.221500533951228e+57,0.023367613947543386,0.31238526753037543,-0.21733960970292598
2023-09-30,1.0113910889244374e+45,1.5877492739444538e+156,1.0793790631370694e+45,1.2645327407416246e+45,8.618167898835424e+44,0.09041726618704993,1.94527834746195e+50,1.264447171310283e+146,2.0154230995539322e+50,2.3291347397214334e+50,1.6646705952385152e+50,0.02131758856432575,0.2334651383541097,-0.2526371675597402
2023-10-31,2.4048563837771035e+49,8.210987385558695e+169,2.218923738242687e+49,2.808011354966375e+49,1.9122231336435458e+49,-0.0012645858481346028,2.534797188151277e+55,1.6809517030893464e+162,2.5442477081440315e+55,3.214420699517176e+55,2.009358948777758e+55,-0.0701303204553988,0.20492083218968613,-0.12226367656283155
2023-11-30,4.980796824204473e+47,6.007786194749407e+161,4.657956284821685e+47,5.494665021756007e+47,4.204365008900832e+47,-0.0903053754444677,8.173853650417779e+53,4.322789900330956e+155,7.609647502673502e+53,9.084689885244086e+53,6.6852970925121535e+53,-0.07593922725694868,0.1326202539861962,-0.35282200170143996
2023-12-31,6.514364743086364e+45,1.1063820120629822e+154,6.448611324042594e+45,7.215216171756622e+45,5.6291533802596405e+45,0.03016591251885381,2.8017472749988886e+51,3.168956939312227e+147,2.723074005829296e+51,3.0897535590923764e+51,2.3476563127553796e+51,0.009814759888910007,0.0828818692161769,-0.37504365490957603
2024-01-31,6.143128042974534e+47,4.152134486982966e+162,6.072090868442624e+47,7.097985561823967e+47,5.137361995482473e+47,-0.006528952156695134,2.6145958235449453e+54,1.597195490845401e+155,2.5685843891132523e+54,3.080727092393236e+54,2.1774286321093297e+54,-0.08150477983060056,0.1012793052909747,0.22197178042416765
2024-02-29,2.3918511618322268e+45,6.538521563399267e+154,2.3636378037288537e+45,2.7410095262660517e+45,1.979889503003944e+45,0.040075698541689686,1.7988094659767388e+52,4.982883910908849e+146,1.7702237868269376e+52,2.0221678956320683e+52,1.52686825107226e+52,-0.028206979542719557,0.026681212072864113,-0.7365581053680297
2024-03-31,6.232944873260159e+44,7.460235387187244e+156,6.300307150406344e+44,7.50924661439886e+44,5.285434268209155e+44,0.05663706404752111,2.6152457070664317e+52,1.792151329955284e+146,2.6078411219623204e+52,2.9881642534363446e+52,2.1966444363839356e+52,-0.02136279058812418,0.06609766488981808,1.4773111772175493
